project_id,project_title,pdf_pages,asset_index,asset_id,zip_path,format,width,height,bytes,recommended_usage,confidence,reason,preview_file
product_john_lobb_wechat_store,John Lobb - 0-to-1 WeChat Flagship Store,"[16, 17, 18]",192,8a8bdec0f43e87a91ec001e989475af112cd3c89,images/8a8bdec0f43e87a91ec001e989475af112cd3c89,JPEG,188,435,25888,gallery,high,"WeChat mini-program flow, product pages, and shoe detail images match PDF pages 16-18 John Lobb store.",recommended_assets/product_john_lobb_wechat_store__gallery__asset192__8a8bdec0f4.jpg
product_john_lobb_wechat_store,John Lobb - 0-to-1 WeChat Flagship Store,"[16, 17, 18]",198,ec70a6c8c47c655ad20db73a6ffe2c67bafc5054,images/ec70a6c8c47c655ad20db73a6ffe2c67bafc5054,JPEG,188,406,21154,gallery,high,"WeChat mini-program flow, product pages, and shoe detail images match PDF pages 16-18 John Lobb store.",recommended_assets/product_john_lobb_wechat_store__gallery__asset198__ec70a6c8c4.jpg
product_john_lobb_wechat_store,John Lobb - 0-to-1 WeChat Flagship Store,"[16, 17, 18]",199,cdc35c250aca7ee8c975e9a3f6a25ea853975391,images/cdc35c250aca7ee8c975e9a3f6a25ea853975391,JPEG,188,406,20845,gallery,high,"WeChat mini-program flow, product pages, and shoe detail images match PDF pages 16-18 John Lobb store.",recommended_assets/product_john_lobb_wechat_store__gallery__asset199__cdc35c250a.jpg
product_john_lobb_wechat_store,John Lobb - 0-to-1 WeChat Flagship Store,"[16, 17, 18]",94,dffb6a75eb4c7db824f0a0c531e2b5e359870a7b,images/dffb6a75eb4c7db824f0a0c531e2b5e359870a7b,PNG,1920,462,283926,secondary,medium,"WeChat mini-program flow, product pages, and shoe detail images match PDF pages 16-18 John Lobb store.",recommended_assets/product_john_lobb_wechat_store__secondary__asset094__dffb6a75eb.jpg
product_john_lobb_wechat_store,John Lobb - 0-to-1 WeChat Flagship Store,"[16, 17, 18]",110,3f919151ce506671c161722a4d40dfea7821f104,images/3f919151ce506671c161722a4d40dfea7821f104,JPEG,392,490,181307,secondary,medium,"WeChat mini-program flow, product pages, and shoe detail images match PDF pages 16-18 John Lobb store.",recommended_assets/product_john_lobb_wechat_store__secondary__asset110__3f919151ce.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",50,535c80dd3b0c1f71ba5ab52074537595ae0cae73,images/535c80dd3b0c1f71ba5ab52074537595ae0cae73,PNG,1875,1470,1286156,cover,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__cover__asset050__535c80dd3b.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",54,459da74f726b149764fbe159df82fb515026a595,images/459da74f726b149764fbe159df82fb515026a595,PNG,750,1796,1086371,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset054__459da74f72.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",56,2933ce79121fb26bb2e6d9a05f4876dda67db713,images/2933ce79121fb26bb2e6d9a05f4876dda67db713,PNG,2084,1172,1067250,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset056__2933ce7912.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",65,be6a8b47aefdca9e5ee6daa15fa7a50420cf54d6,images/be6a8b47aefdca9e5ee6daa15fa7a50420cf54d6,PNG,750,1796,881972,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset065__be6a8b47ae.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",74,669c82855c5ad357ce77fa3a44f0164ac2862080,images/669c82855c5ad357ce77fa3a44f0164ac2862080,PNG,2132,1206,597638,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset074__669c82855c.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",75,f7b7a85c0bf8240e825969f3517ae449dfc99eb6,images/f7b7a85c0bf8240e825969f3517ae449dfc99eb6,PNG,2078,1176,498634,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset075__f7b7a85c0b.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",88,b751e0589da900aecd4b7a2c0cdb74b0050d3015,images/b751e0589da900aecd4b7a2c0cdb74b0050d3015,PNG,2082,1172,358758,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset088__b751e0589d.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",92,2c81c73901cb0ba77a4f08e98ed05551c3cbaefe,images/2c81c73901cb0ba77a4f08e98ed05551c3cbaefe,JPEG,1775,1315,322263,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset092__2c81c73901.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",106,245f24a7ba19c72d6008b917feac1e580dcc5dcb,images/245f24a7ba19c72d6008b917feac1e580dcc5dcb,PNG,469,368,198419,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset106__245f24a7ba.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",144,73339c290c5c64214d7d802cc24c6fde9f7b757f,images/73339c290c5c64214d7d802cc24c6fde9f7b757f,JPEG,444,329,111290,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset144__73339c290c.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",147,806067f324fa51d500627e1ab2ae3c4523768a1f,images/806067f324fa51d500627e1ab2ae3c4523768a1f,PNG,188,449,110097,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset147__806067f324.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",162,a306d22f14da4714a3b14bc89c4025fb08553af3,images/a306d22f14da4714a3b14bc89c4025fb08553af3,PNG,188,449,88813,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset162__a306d22f14.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",185,ff5c505e481e13e1324f295b6122eb801662441e,images/ff5c505e481e13e1324f295b6122eb801662441e,PNG,261,147,37711,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset185__ff5c505e48.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",190,fc0e4318ddc63fa4f61c244654dcf49972670fd3,images/fc0e4318ddc63fa4f61c244654dcf49972670fd3,PNG,267,151,26916,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset190__fc0e4318dd.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",194,12f218ba2378224ed155cef99f1ad8dbf7642e25,images/12f218ba2378224ed155cef99f1ad8dbf7642e25,PNG,262,147,22867,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset194__12f218ba23.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",195,d813a5c633de59c510b15b6acde4a31f908808b3,images/d813a5c633de59c510b15b6acde4a31f908808b3,PNG,267,151,22785,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset195__d813a5c633.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",196,c8509c091749d800c53cc245530799ad26f0682f,images/c8509c091749d800c53cc245530799ad26f0682f,PNG,260,147,21623,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset196__c8509c0917.jpg
product_baccarat_cro_campaign,Baccarat - UX Optimization & Seasonal Campaign Growth,"[19, 20, 21]",201,229a8e89b8ae53bd0adf82f5941969d9d4c8e38f,images/229a8e89b8ae53bd0adf82f5941969d9d4c8e38f,PNG,261,147,18543,gallery,high,"Gift campaign, CNY/Xmas package pages, and UX optimization docs match PDF pages 19-21 Baccarat case.",recommended_assets/product_baccarat_cro_campaign__gallery__asset201__229a8e89b8.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",18,80703335d1ecd9d8e63f4ed73b5fd4c35cd17e50,images/80703335d1ecd9d8e63f4ed73b5fd4c35cd17e50,PNG,4096,3346,6644089,cover,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__cover__asset018__80703335d1.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",40,91faee1f106f390a8d51fe0d2421bd029cdeaa22,images/91faee1f106f390a8d51fe0d2421bd029cdeaa22,PNG,4042,3442,1582812,gallery,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__gallery__asset040__91faee1f10.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",44,87274f82607fd69f65d5a11c571110035fb8c1c6,images/87274f82607fd69f65d5a11c571110035fb8c1c6,PNG,4096,2480,1413916,gallery,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__gallery__asset044__87274f8260.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",107,17c64fe916f035f9fb0f08e0d75f2a55629e431a,images/17c64fe916f035f9fb0f08e0d75f2a55629e431a,PNG,512,419,196732,gallery,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__gallery__asset107__17c64fe916.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",167,e64d08e2c3142696f463103275508a45050135cb,images/e64d08e2c3142696f463103275508a45050135cb,PNG,506,431,75632,gallery,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__gallery__asset167__e64d08e2c3.jpg
product_curio_eye_saas,Curio Eye - Fashion Intelligence SaaS Commercialization,"[22, 23, 24]",180,0d7b64bf10448e8e51bb32862f132a15d23393bb,images/0d7b64bf10448e8e51bb32862f132a15d23393bb,PNG,512,310,51436,gallery,high,Fashion intelligence dashboard screenshots match PDF pages 22-24 Curio Eye SaaS case.,recommended_assets/product_curio_eye_saas__gallery__asset180__0d7b64bf10.jpg
product_anton_brand_website,Anton Oil - Brand Website UI/UX Upgrade,[25],39,d34118451b75f57a545ff0e5011e868df0998c90,images/d34118451b75f57a545ff0e5011e868df0998c90,PNG,1778,1658,1596330,cover,high,Anton website screens and responsive page layouts match PDF page 25 website upgrade case.,recommended_assets/product_anton_brand_website__cover__asset039__d34118451b.jpg
product_anton_brand_website,Anton Oil - Brand Website UI/UX Upgrade,[25],37,b54d38528b48c3376af1ae69fc051b3204368249,images/b54d38528b48c3376af1ae69fc051b3204368249,PNG,1390,2816,1978557,gallery,high,Anton website screens and responsive page layouts match PDF page 25 website upgrade case.,recommended_assets/product_anton_brand_website__gallery__asset037__b54d38528b.jpg
product_anton_brand_website,Anton Oil - Brand Website UI/UX Upgrade,[25],64,bf0f7a8ee2fc11dc46294e141acf3415eb94b77b,images/bf0f7a8ee2fc11dc46294e141acf3415eb94b77b,JPEG,1733,1155,915595,gallery,high,Anton website screens and responsive page layouts match PDF page 25 website upgrade case.,recommended_assets/product_anton_brand_website__gallery__asset064__bf0f7a8ee2.jpg
product_anton_brand_website,Anton Oil - Brand Website UI/UX Upgrade,[25],111,87ab97f56c5d518f2d6ab56bfa4d4e2184c21a44,images/87ab97f56c5d518f2d6ab56bfa4d4e2184c21a44,PNG,445,415,176906,gallery,high,Anton website screens and responsive page layouts match PDF page 25 website upgrade case.,recommended_assets/product_anton_brand_website__gallery__asset111__87ab97f56c.jpg
product_anton_brand_website,Anton Oil - Brand Website UI/UX Upgrade,[25],176,e7901d54e5893ae4ef8e7221b642e6cc4572d06b,images/e7901d54e5893ae4ef8e7221b642e6cc4572d06b,PNG,174,352,58288,gallery,high,Anton website screens and responsive page layouts match PDF page 25 website upgrade case.,recommended_assets/product_anton_brand_website__gallery__asset176__e7901d54e5.jpg
product_anton_supplier_platform,Anton Oil - 0-to-1 Vibe-Coding and AI-Coded Build,"[26, 27, 28]",104,bda55ccbda8b0b087fe43c23198ea5fbaa84708b,images/bda55ccbda8b0b087fe43c23198ea5fbaa84708b,PNG,1920,947,204478,cover,high,Anton supplier registration screens and dashboard pages match PDF pages 26-28 vibe-coded platform.,recommended_assets/product_anton_supplier_platform__cover__asset104__bda55ccbda.jpg
product_anton_supplier_platform,Anton Oil - 0-to-1 Vibe-Coding and AI-Coded Build,"[26, 27, 28]",135,e4d869f9f67e943b1d577547fe28745eb89cea79,images/e4d869f9f67e943b1d577547fe28745eb89cea79,PNG,1303,783,121726,gallery,high,Anton supplier registration screens and dashboard pages match PDF pages 26-28 vibe-coded platform.,recommended_assets/product_anton_supplier_platform__gallery__asset135__e4d869f9f6.jpg
product_anton_supplier_platform,Anton Oil - 0-to-1 Vibe-Coding and AI-Coded Build,"[26, 27, 28]",164,4fe50b44447d62864a0f540e4b28efe441494fbd,images/4fe50b44447d62864a0f540e4b28efe441494fbd,PNG,319,227,82861,gallery,high,Anton supplier registration screens and dashboard pages match PDF pages 26-28 vibe-coded platform.,recommended_assets/product_anton_supplier_platform__gallery__asset164__4fe50b4444.jpg
product_anton_supplier_platform,Anton Oil - 0-to-1 Vibe-Coding and AI-Coded Build,"[26, 27, 28]",189,6fc979a09e5410fc00c9e40d701054cf282cbc1e,images/6fc979a09e5410fc00c9e40d701054cf282cbc1e,PNG,480,237,32880,gallery,high,Anton supplier registration screens and dashboard pages match PDF pages 26-28 vibe-coded platform.,recommended_assets/product_anton_supplier_platform__gallery__asset189__6fc979a09e.jpg
product_anton_supplier_platform,Anton Oil - 0-to-1 Vibe-Coding and AI-Coded Build,"[26, 27, 28]",197,214482525da20746c11debac36e462098d8a3240,images/214482525da20746c11debac36e462098d8a3240,PNG,326,196,21472,gallery,high,Anton supplier registration screens and dashboard pages match PDF pages 26-28 vibe-coded platform.,recommended_assets/product_anton_supplier_platform__gallery__asset197__214482525d.jpg
product_volvo_internal_platform,Volvo China - Internal Employee Engagement Platform,"[29, 30]",85,45729db99c226679d4bfd455ce9909b20ded43fb,images/45729db99c226679d4bfd455ce9909b20ded43fb,PNG,552,432,390202,cover,high,Volvo content grid and analytics visuals match PDF pages 29-30 internal platform case.,recommended_assets/product_volvo_internal_platform__cover__asset085__45729db99c.jpg
product_volvo_internal_platform,Volvo China - Internal Employee Engagement Platform,"[29, 30]",159,d8e821e4e331aba8edf3e6b76b7cd283023988bc,images/d8e821e4e331aba8edf3e6b76b7cd283023988bc,PNG,496,432,93751,gallery,high,Volvo content grid and analytics visuals match PDF pages 29-30 internal platform case.,recommended_assets/product_volvo_internal_platform__gallery__asset159__d8e821e4e3.jpg
product_volvo_internal_platform,Volvo China - Internal Employee Engagement Platform,"[29, 30]",145,9d15564a712cb71a21ac82924183c87edbabe21f,images/9d15564a712cb71a21ac82924183c87edbabe21f,PNG,336,204,110336,gallery,high,Volvo content grid and analytics visuals match PDF pages 29-30 internal platform case.,recommended_assets/product_volvo_internal_platform__gallery__asset145__9d15564a71.jpg
product_volvo_internal_platform,Volvo China - Internal Employee Engagement Platform,"[29, 30]",165,6c2d3f75b3047a270edbdd2a2002ad668e382a51,images/6c2d3f75b3047a270edbdd2a2002ad668e382a51,PNG,336,240,82706,gallery,high,Volvo content grid and analytics visuals match PDF pages 29-30 internal platform case.,recommended_assets/product_volvo_internal_platform__gallery__asset165__6c2d3f75b3.jpg
